day,travel_km,electricity,fuel,co2
37,15.189348258990625,3.071682238136471,3.5576503336472602,15.088449920913243
38,21.998341154355593,11.316563481013626,0.8468424856074381,18.773248202486876
39,46.68262845628366,5.663633777064072,2.2854035260502696,22.445628656827036
40,30.511966054822125,8.253432374605222,3.843747373076612,25.105411718459553
41,29.805765696424928,9.1022105057338,4.484805975538848,23.597082081831434
42,13.899717877723079,11.485569806545,2.2880490071938686,19.027144082165997
43,13.365250693293358,6.706232356498649,1.708795264624147,11.459183536307192
44,48.668441893896976,6.876877910124007,0.7969911749416871,16.69174670239326
45,47.500168546893605,10.715053386756331,2.386993146994732,25.069713960876975
46,45.779368965143696,14.41218357290739,4.203650047414746,29.6798005179328
47,36.9834344621375,1.0463923516279405,2.2730087666206633,9.477282901314908
48,40.080379179689686,2.298513372856788,2.7517847407096014,19.117356494434745
49,42.31649424739507,7.929445545065718,1.795476110550939,19.722175314440147
50,49.563154111210665,1.0527050596916654,0.7353639377829309,11.798058736098646
51,19.272752265142184,14.15362297589491,0.6052213579491299,17.998016023160602
52,8.463158410077536,10.486789204716167,1.1210269540279905,14.611909445791513
53,26.663549659111123,1.241752291621702,3.182844814994874,15.679207826067257
54,49.27514417181586,13.55410721824837,2.6641790422799243,27.91287705461095
55,21.983064790452964,2.521976742160966,1.426867809852254,11.364443209759141
56,37.40664903267056,8.448374012433334,3.951347825971724,22.269322661997226
57,43.43028016820461,4.544440378546653,3.0909630008437112,21.911546030333994
58,19.396308255599656,9.53344825093212,2.065918925674769,15.480426904310217
59,34.59783399993517,8.442715356376716,3.35122636520263,22.990352578719015
60,2.105583579334276,13.034452810595369,0.779276395599096,9.903207876839405
61,11.194630029995489,2.590295114411938,0.6308285300228306,6.3307999595532065
62,9.795077791497189,7.346604142181648,0.5253406276251633,9.914702480489147
63,43.67085720938984,6.082652811995604,1.922926822226465,22.299191351737832
64,38.188533330370674,2.8506198096758966,1.2839591174393516,10.429469177934848
65,33.17126395472315,11.159193767288958,0.6653833799355555,22.487084075955917
66,44.06962647508809,6.378047287041017,3.4621077156358404,22.48332828629972
67,40.39950421202183,13.045019919497696,2.3502217068992817,22.965097850614157
68,33.00225790732701,13.280328281726415,0.925944575181623,18.717354369418327
69,44.539004935963476,9.179116373081637,3.205075050795329,23.6135673462438
70,42.17204131729774,13.896444869257536,0.4271543359986726,23.101797953535296
71,45.80751331803059,6.310395389733141,2.696895720367225,23.989827213851232
72,10.456670689584538,12.209098696304018,4.437268422842128,24.009917861522283
73,33.53276464820968,5.4421443257138495,3.5491848508872463,19.789007877508606
74,11.256962427100174,2.1590938843037195,1.3679086363968518,5.272238717394922
75,9.878388856928511,8.107393623587484,4.597941484692114,21.74971625279774
76,28.132738734029296,4.95977114061519,3.907386612813248,20.501490470082892
77,15.022935612881145,13.329834930606015,1.466531440683702,21.20487453265984
78,14.083212453666745,1.4156299469615479,2.9634292260016313,9.257805979333876
79,19.98282452392799,11.207400424695983,1.2824273245928701,15.185516242341196
80,25.777204975997762,8.249128923462418,2.120877208514502,18.861852741937955
81,31.022779316344227,9.25421641535212,4.218855712410246,24.110302836334206
82,6.757982552042677,14.764473036631076,3.207266173913837,19.75259093226947
83,39.67209055693553,7.5307451052237235,2.492012055735004,20.02122100843717
84,9.497247192194513,9.871505340328593,2.051970024783408,14.333609733679587
85,37.01283051149795,6.725510754793481,3.752859428200438,22.052735658855763
86,44.993902835682576,3.3913806820177,0.48681993953043146,13.953794830129768
87,3.7209750461744857,3.4550859794496143,2.637166364067646,9.617787559702991
88,41.834512400115244,14.901337739436146,3.019724169451222,25.015574845656964
89,37.898439586909845,14.391699547767411,3.747629606168197,27.148150814387197
90,22.824856154711483,8.997377608805357,4.2138172340996185,22.8074595084467
91,39.931559858021735,5.984853845050383,0.6943348402040564,11.512047269717966
92,31.846062409061226,3.744344654576669,2.9388810933924763,16.27032254443968
93,11.767412487739543,6.151272683192378,2.673284344387063,14.91613365630051
94,42.63702872400397,14.467700818004072,3.947094616873646,31.210732357252112
95,32.36964905846965,5.562965254924537,1.183854427554708,15.132456744236272
96,3.4501805395314715,5.297052950231647,2.8100486085269263,10.93360326558723
97,48.106223675956194,14.709238864573518,0.27142948612803935,24.790633152672623
98,45.226362265038624,10.384476193706988,3.1517159896088702,21.570992334867196
99,24.644859443817865,13.147765752284919,3.5359966910398577,26.42543101454494
100,46.919316955988144,6.007183858576404,3.1809963709112337,23.196230479685294
101,34.30535065138868,6.386001280480206,2.6739229066735124,16.748763327731726
102,28.84603035035041,8.0918170566179,1.3899359741735642,20.62714627287123
103,34.00924678106405,3.1924122597445956,4.178239470529131,19.71483360915256
104,36.3727814277264,5.802763039155858,2.0199334996441407,18.954856219064634
105,8.604108523664628,6.410477541384365,4.232181355000595,16.49317370310454
106,3.2097428604844556,1.835947564762599,1.330631267346962,6.38995803827224
107,24.948310385233448,4.788552083359242,2.8359570031383563,12.584011972632986
108,2.2977207765081697,3.2959119520260813,3.721773160262353,10.384636646782875
109,24.949209711335097,13.800624148570968,2.544669742530797,21.102396332390427
110,31.2484316605046,12.071258180371697,1.1541229394917611,22.659485767258882
111,25.400915803157638,8.459206208933772,1.1303118906796128,12.370079863939852
112,8.574388421227948,1.258209230383443,4.63056596678452,14.235640468731939
113,5.198898486504591,6.756159856119357,1.2735059982283092,8.890374952554081
114,45.11075983993594,1.4547212822699442,0.9267902565782729,17.189206386660885
115,2.086675416542837,1.1293522286018676,3.745464091402279,9.550666928023308
116,39.22457320840613,2.4568366493083866,1.6677941700175412,14.545133013900404
117,13.383048559699715,6.6924288717229565,2.3593419377218297,13.909523104799352
118,26.467450338599903,10.77678447315663,2.5270097479714075,21.71825624789831
119,48.1125038446783,3.4256905401710105,0.223525932521593,11.975110673528738
120,10.31936381654975,13.018720483604275,0.708290744128286,14.543963350798105
121,16.86349703571117,1.3650746995892167,0.8989869054432784,7.484750232534232
122,29.331251448846764,6.195456589391245,4.174854502728509,21.94925385770441
123,40.36723326066539,5.704601811688554,4.354170432073253,20.59519345096863
124,34.47634625645582,9.77683631562762,3.385622204145432,21.724904916414168
125,40.355661003705976,1.8142290697475942,4.070855614818949,18.251179381367745
126,32.313820191948864,3.6746023532574874,0.8985433276704141,12.542478922327929
127,34.833976688903164,5.966854841528425,4.2168827617806715,23.338279463267995
128,29.263023448134426,1.8490101614781218,4.722373632390384,16.602124167497784
129,22.138259122468675,2.0385215335419415,4.572881956395384,17.71006396022057
130,3.662951679678322,3.4096082684872773,4.583353259025102,17.04751883054545
131,9.613565725962864,5.174528313009809,3.2408978375839785,14.818794325595226
132,31.028843069143218,11.519456133655108,2.3251069691429676,24.3546287326929
133,44.223477579286794,9.966515361936596,4.9384933639277655,28.751575837624685
134,4.778677157006927,7.433134094190323,0.6938391106714127,10.020294846097993
135,44.79170812713642,14.492581182371158,1.2647384122048828,23.503678257411625
136,46.67171414004001,9.313867877216762,3.964957627504287,29.36988871116325
137,44.182000042450696,11.100759562838164,2.642157458489635,22.200425895778867
138,48.51222999797204,2.773864080806989,3.8638639009227034,23.173220777783488
139,13.032278720275414,3.4399677026074107,1.4078130655492067,14.837424922457776
140,5.864701070467605,11.951959918125363,3.654804620896629,18.313908765647525
141,29.54818451569043,7.3123467419331725,2.378161024363432,19.530266319653418
142,34.74971899321921,4.623946916721795,4.086991230627554,19.152319527767734
143,41.58163103513022,12.785287742132478,4.861720364285308,32.00185375914854
144,20.144271420371126,7.6686588618101155,2.9529460285971494,16.9001475789221
145,47.452900406506714,9.311235515152644,4.194461583376258,28.18460011985394
146,17.35018438785919,14.351322645851113,3.1657220964530004,25.066489682192767
147,34.270568923911675,5.066347610906287,1.095455507470486,12.047155834762822
148,10.122794996472491,14.24199409073168,2.914626703434777,21.412364208182442
149,8.268804828733154,2.5448182094459195,3.1746144528798133,10.773288540656775
150,48.980961420781746,6.194527334090688,2.319018544556045,19.488778607823967
151,43.552421184350095,10.045435859546316,0.5629665666556225,21.285765195016776
152,49.10769321115215,13.582444700639579,3.932954957993753,29.781709947419657
153,27.821379539848863,8.780038419359487,4.007803119249952,20.0060657519036
154,41.04607693899487,5.383488036845712,1.0647761215309315,15.358658169722828
155,6.835314456394741,14.2044124736398,4.437613760604821,24.431335100769022
156,13.044350866988822,11.232236144724183,0.3180418910196897,12.287168550385957
157,2.9205957709213806,2.262691172643821,4.8808558319258255,15.132391871675617
158,43.605759076587795,1.4551361181086517,3.0395656432881326,15.036856553337401
159,46.833386270912534,6.580405016222168,2.1881388494134315,22.085551692457155
160,4.1402505332613995,2.2559456709057297,3.029526494045631,10.296544046082287
161,46.33383776327553,7.115145633223653,1.9729233014827858,19.51554559660419
162,42.205510792907305,13.243611177755312,3.8930352229094254,30.18638433259039
163,20.006902570588423,13.083703189541456,4.067940145566147,26.593753168455613
164,34.53035711531295,7.792433405500319,1.4448902463907702,18.93413082944807
165,4.140384602371112,14.510269006848993,4.8350935578528835,24.60290589336633
166,8.970642237734836,1.5605782917831656,4.694709708541784,17.485183562311597
167,18.551275403794584,10.378264571041962,4.302910763879638,23.945116591910626
168,43.738365704553274,6.449947307070943,3.010114682641438,20.353409409662948
169,32.521834991483246,11.296116495496324,2.511416907647136,23.38450883214257
170,34.664139735381525,12.31703478858086,1.068549643856476,21.20699933492724
171,4.626887645731319,4.500899650098748,4.605180066743224,13.901673969006419
172,3.950604763935374,7.786468448141065,3.4565221845527385,16.32428029510101
173,31.4440958107309,13.21051196516027,4.83901554599492,26.67641852978766
174,6.600517698676226,1.8216369527914962,3.237047279580959,8.914729162726877
175,30.531131923744212,12.219322891168712,4.780591936786908,30.21247637267924
176,37.39814091660775,2.299214303336158,3.4970236250097826,18.202898307352697
177,42.06179089844406,5.456745553492744,2.4523287246009606,19.069244871365992
178,28.479504907348318,2.3548650928850545,2.730757688912403,17.14116176231537
179,32.038295556505155,3.7885049518059786,1.6570746914117378,15.96935852621754
180,25.89436245917854,11.658281822381342,2.564878160574146,19.378856760605213
181,37.8017595997213,7.49392547278036,2.1682626985035753,20.593671130010794
182,20.793953834792738,4.3662830261821135,0.27498176392992785,11.60534609299984
183,34.011596264419275,4.014740562549371,4.260904922994862,20.57904138083135
184,45.74813177525584,5.810739832884191,4.532431791499497,23.887989131920143
185,13.48450257768131,10.07007606176962,1.7540402058894944,17.606444975910406
186,17.368006718603905,11.301071524156809,4.246442384275465,21.227883931125255
187,11.268782487457413,5.667151338025263,1.8868714959751878,11.754713934186686
188,4.907013101036936,8.557325432488785,3.909313588702641,16.647017896910874
189,37.77396260333818,4.4962491431084315,3.3690735655324477,18.07018237557476
190,6.858028528132619,4.124720376385492,3.142058196354232,12.411376660339693
191,21.19868614217991,14.907956772493076,3.7434868519185365,25.539067186558555
192,17.33898419902718,12.160492472303872,0.7568255005196468,16.3335740230031
193,5.810596117203108,2.247463757185986,2.4763032066400346,7.860742332065708
194,23.90149123756845,8.91140398488359,0.6776700767321543,11.565337006730312
195,16.649524482800985,4.03785146258336,2.792235105865676,11.724612409973485
196,34.747150442416206,2.5800147458736395,0.975822155448955,14.317325547641815
197,9.43784556722348,6.350183536973563,2.563055340087801,14.57859246159809
198,21.303403831332467,6.580601342303753,0.8259180491312266,13.361902223073994
199,22.575643776496385,10.217263461752172,0.3683998736623574,14.530370526926653
200,42.64694721582916,5.1579559082534665,4.644640295276889,20.871282979496506
